Date,Close, Volume
8/13/2015,57.55,1887311
8/12/2015,57.57,2458391
8/11/2015,56.85,2382282
8/10/2015,56.71,2511489
8/7/2015,56.77,2038412
8/6/2015,56.26,2205456
8/5/2015,56.65,2305185
8/4/2015,56.39,2200266
8/3/2015,57.06,2458627
7/31/2015,56.57,2414366
7/30/2015,56.32,1994096
7/29/2015,55.94,2497194
7/28/2015,55.89,2687061
7/27/2015,55.74,2789879
7/24/2015,54.60,3025444
7/23/2015,54.59,3530875
7/22/2015,55.21,3186522
7/21/2015,54.89,2201139
7/20/2015,55.54,2747529
7/17/2015,55.72,2824472
7/16/2015,56.36,2497283
7/15/2015,55.68,2418804
7/14/2015,55.19,1930054
7/13/2015,55.34,2215520
7/10/2015,55.56,2806444
7/9/2015,55.52,3339561
7/8/2015,56.03,2974462
7/7/2015,56.08,4447154
7/6/2015,54.53,3266742
7/2/2015,54.23,2125320
7/1/2015,53.29,2664470
6/30/2015,52.97,3239338
6/29/2015,52.80,2368278
6/26/2015,52.91,2194192
6/25/2015,52.62,1959851
6/24/2015,52.96,2866038
6/23/2015,53.34,2565843
6/22/2015,54.24,1568221
6/19/2015,54.47,2628780
6/18/2015,54.83,2069696
6/17/2015,54.06,2032513
6/16/2015,53.73,2673237
6/15/2015,53.65,1814880
6/12/2015,53.93,1884309
6/11/2015,54.31,2495940
6/10/2015,53.89,3022428
6/9/2015,53.46,2861744
6/8/2015,53.46,2791667
6/5/2015,53.44,3394342
6/4/2015,54.29,3265477
6/3/2015,54.38,2656220
6/2/2015,55.17,2221417
6/1/2015,56.01,2128497
5/29/2015,56.29,3676853
5/28/2015,56.10,2135839
5/27/2015,56.06,2492909
5/26/2015,55.33,2031890
5/22/2015,55.65,1617924
5/21/2015,55.81,2026174
5/20/2015,55.92,1748772
5/19/2015,55.80,1766626
5/18/2015,55.88,1975041
5/15/2015,55.60,2144358
5/14/2015,55.10,2306435
5/13/2015,54.28,2949050
5/12/2015,54.95,2906692
5/11/2015,55.43,1606571
5/8/2015,55.80,2179167
5/7/2015,55.26,2178779
5/6/2015,54.96,2998638
5/5/2015,55.90,4733264
5/4/2015,57.36,2231042
5/1/2015,57.03,2383925
4/30/2015,56.87,3815708
4/29/2015,57.79,4064951
4/28/2015,58.08,3114750
4/27/2015,57.71,3457991
4/24/2015,57.88,4012489
4/23/2015,56.90,2776156
4/22/2015,56.14,2303067
4/21/2015,55.97,1958947
4/20/2015,56.63,2408574
4/17/2015,55.73,1980096
4/16/2015,55.85,2762002
4/15/2015,56.36,2216461
4/14/2015,56.10,1786047
4/13/2015,55.67,1128416
4/10/2015,56.39,1279057
4/9/2015,55.79,1925964
4/8/2015,55.98,2953837
4/7/2015,56.37,1870377
4/6/2015,57.10,1794514
4/2/2015,56.46,2277322
4/1/2015,56.37,3032624
3/31/2015,56.25,3366523
3/30/2015,56.58,1869060
3/27/2015,55.90,2545405
3/26/2015,55.33,3077175
3/25/2015,55.91,5557092
3/24/2015,57.25,1916705
3/23/2015,57.95,1905611
3/20/2015,57.70,3452025
3/19/2015,57.05,2224683
3/18/2015,57.55,3072487
3/17/2015,55.90,2370470
3/16/2015,56.16,1875875
3/13/2015,55.31,2303394
3/12/2015,55.97,2256914
3/11/2015,54.77,2107908
3/10/2015,55.26,2588160
3/9/2015,55.18,2303891
3/6/2015,55.01,3794768
3/5/2015,57.08,2319865
3/4/2015,56.58,3193999
3/3/2015,56.73,2947623
3/2/2015,56.15,2989885
2/27/2015,57.58,2475391
2/26/2015,57.41,3200636
2/25/2015,58.08,3058519
2/24/2015,59.28,2154387
2/23/2015,59.09,2134984
2/20/2015,58.72,3899408
2/19/2015,58.41,2956497
2/18/2015,59.12,3712648
2/17/2015,57.87,4017959
2/13/2015,57.83,3856544
2/12/2015,57.98,3703859
2/11/2015,58.28,2820122
2/10/2015,59.31,3403724
2/9/2015,58.24,3748690
2/6/2015,59.15,4139610
2/5/2015,62.45,2201903
2/4/2015,62.22,3355621
2/3/2015,62.76,3641297
2/2/2015,63.06,3641319
1/30/2015,62.81,3855932
1/29/2015,63.72,3007704
1/28/2015,63.38,3643028
1/27/2015,64.25,2736103
1/26/2015,64.57,1803074
1/23/2015,64.52,2057853
1/22/2015,64.08,1944667
1/21/2015,64.14,2481311
1/20/2015,63.53,2257616
1/16/2015,63.57,2334483
1/15/2015,63.16,2608674
1/14/2015,62.76,2599767
1/13/2015,61.87,2641900
1/12/2015,61.56,2411703
1/9/2015,61.64,2413969
1/8/2015,61.97,2473982
1/7/2015,61.44,2798762
1/6/2015,60.58,4170274
1/5/2015,60.25,2642594
1/2/2015,61.15,2010702
12/31/2014,60.72,1949730
12/30/2014,61.72,2001617
12/29/2014,62.91,2573658
12/26/2014,61.99,2818955
12/24/2014,61.31,1798026
12/23/2014,60.11,1693254
12/22/2014,60.15,1716853
12/19/2014,59.89,3965176
12/18/2014,59.98,2619711
12/17/2014,58.82,2412107
12/16/2014,57.83,2128898
12/15/2014,58.08,2952213
12/12/2014,58.69,3217208
12/11/2014,58.86,2155641
12/10/2014,58.23,2368773
12/9/2014,58.87,3144561
12/8/2014,58.76,3001841
12/5/2014,57.76,1965322
12/4/2014,58.44,2091740
12/3/2014,58.51,2733491
12/2/2014,58.36,2237689
12/1/2014,58.01,2555810
11/28/2014,57.55,1315958
11/26/2014,56.66,2048987
11/25/2014,56.58,2786263
11/24/2014,56.80,2094850
11/21/2014,57.42,2329333
11/20/2014,57.23,2195787
11/19/2014,57.24,2302049
11/18/2014,57.25,2367401
11/17/2014,57.19,2906990
11/14/2014,56.06,2115975
11/13/2014,56.31,2860601
11/12/2014,56.87,3305390
11/11/2014,57.94,2290399
11/10/2014,58.38,2370961
11/7/2014,58.32,1754413
11/6/2014,57.87,4770605
11/5/2014,59.74,4670033
11/4/2014,58.13,2155863
11/3/2014,58.65,2021322
10/31/2014,58.34,3034259
10/30/2014,58.27,3226747
10/29/2014,56.76,2668017
10/28/2014,56.59,3322364
10/27/2014,56.76,3010249
10/24/2014,56.47,2816617
10/23/2014,55.28,4535385
10/22/2014,55.92,3716136
10/21/2014,55.56,2766548
10/20/2014,55.36,2164316
10/17/2014,54.61,3839462
10/16/2014,53.94,3612461
10/15/2014,54.37,4725924
10/14/2014,54.72,3731689
10/13/2014,54.23,2762847
10/10/2014,53.89,2693668
10/9/2014,53.56,3668910
10/8/2014,54.12,2316653
10/7/2014,52.96,2845712
10/6/2014,52.80,1448687
10/3/2014,52.87,2055451
10/2/2014,52.28,2363099
10/1/2014,52.38,2214088
9/30/2014,52.21,2064908
9/29/2014,52.18,2202145
9/26/2014,52.25,1386638
9/25/2014,52.09,1900133
9/24/2014,52.47,2151000
9/23/2014,52.56,2022585
9/22/2014,52.97,1213396
9/19/2014,53.28,2384178
9/18/2014,52.74,1704842
9/17/2014,53.32,2060256
9/16/2014,53.63,2175888
9/15/2014,52.69,1758422
9/12/2014,52.48,2058537
9/11/2014,53.54,2041087
9/10/2014,52.99,2187029
9/9/2014,52.99,2497520
9/8/2014,53.53,1892014
9/5/2014,53.86,2236226
9/4/2014,53.00,2261386
9/3/2014,53.36,1714636
9/2/2014,52.88,2369623
8/29/2014,53.70,1525778
8/28/2014,53.32,1744426
8/27/2014,53.15,2317098
8/26/2014,52.26,1544786
8/25/2014,52.95,1214517
8/22/2014,52.54,2322781
8/21/2014,52.80,2427517
8/20/2014,52.38,2067806
8/19/2014,52.20,2260363
8/18/2014,51.47,2580676
8/15/2014,51.42,2452830
8/14/2014,51.14,2181855
8/13/2014,50.77,2732225
8/12/2014,50.41,2444764
8/11/2014,50.34,1942799
8/8/2014,50.52,2811738
8/7/2014,49.84,2914023
8/6/2014,49.28,5967237
8/5/2014,50.84,2880805
8/4/2014,51.40,5762167
8/1/2014,52.31,2605543
7/31/2014,51.99,2509572
7/30/2014,53.00,2889978
7/29/2014,54.09,2069551
7/28/2014,54.65,2902943
7/25/2014,53.22,3061618
7/24/2014,54.01,2192620
7/23/2014,53.97,1785357
7/22/2014,54.05,1213844
7/21/2014,54.04,2035871
7/18/2014,54.39,1936234
7/17/2014,53.48,2043029
7/16/2014,54.21,2044741
7/15/2014,53.93,2701238
7/14/2014,53.60,3134178
7/11/2014,54.31,1986407
7/10/2014,54.80,2153227
7/9/2014,54.71,2651856
7/8/2014,54.55,3120543
7/7/2014,53.77,2562929
7/3/2014,53.76,2020634
7/2/2014,54.17,2731363
7/1/2014,55.21,1806981
6/30/2014,55.77,2343199
6/27/2014,55.33,2644424
6/26/2014,55.00,2534765
6/25/2014,55.12,2183696
6/24/2014,54.65,1959889
6/23/2014,54.45,1793971
6/20/2014,54.48,2506525
6/19/2014,54.90,3078435
6/18/2014,54.12,3582763
6/17/2014,52.81,1821258
6/16/2014,53.09,2395465
6/13/2014,52.78,1610149
6/12/2014,52.59,2368919
6/11/2014,52.53,2741488
6/10/2014,53.46,2507988
6/9/2014,53.49,2240435
6/6/2014,54.07,1601883
6/5/2014,54.17,2778496
6/4/2014,53.99,2753580
6/3/2014,53.94,4483121
6/2/2014,53.48,2340164
5/30/2014,53.35,2757184
5/29/2014,52.79,3225875
5/28/2014,52.94,3654206
5/27/2014,52.70,5163477
5/23/2014,51.41,1597424
5/22/2014,51.49,1813392
5/21/2014,51.11,1665019
5/20/2014,50.96,3391432
5/19/2014,51.02,4099133
5/16/2014,52.70,3115894
5/15/2014,52.02,2302359
5/14/2014,52.36,2721273
5/13/2014,52.23,2939902
5/12/2014,51.76,3597737
5/9/2014,52.32,3482427
5/8/2014,53.06,3110450
5/7/2014,53.50,3366799
5/6/2014,52.85,2973599
5/5/2014,53.36,2988112
5/2/2014,52.83,3822881
5/1/2014,53.87,3304632
4/30/2014,53.81,3726905
4/29/2014,53.88,4460619
4/28/2014,54.44,4753043
4/25/2014,53.38,4546261
4/24/2014,52.33,4579014
4/23/2014,51.90,3055287
4/22/2014,51.67,2782592
4/21/2014,51.65,2344180
4/17/2014,51.73,2165298
4/16/2014,52.50,2526020
4/15/2014,52.32,3915870
4/14/2014,51.28,2863399
4/11/2014,50.90,3052419
4/10/2014,50.99,3935285
4/9/2014,51.54,3132143
4/8/2014,51.41,2909048
4/7/2014,50.69,2785981
4/4/2014,50.78,2778219
4/3/2014,50.57,1962136
4/2/2014,50.41,2759505
4/1/2014,50.40,3006160
3/31/2014,50.66,3276657
3/28/2014,50.00,2668140
3/27/2014,49.80,4252958
3/26/2014,49.32,2936256
3/25/2014,49.37,4703029
3/24/2014,48.76,4289450
3/21/2014,48.89,5434862
3/20/2014,48.75,3756512
3/19/2014,48.94,4187027
3/18/2014,50.16,2129630
3/17/2014,50.29,2324024
3/14/2014,50.11,1993219
3/13/2014,49.91,2394997
3/12/2014,49.50,2037498
3/11/2014,48.70,3522465
3/10/2014,49.21,2497842
3/7/2014,49.33,2484030
3/6/2014,49.25,2104150
3/5/2014,49.68,2044819
3/4/2014,50.05,2507541
3/3/2014,49.72,2023599
2/28/2014,50.20,2665045
2/27/2014,49.80,2966842
2/26/2014,50.27,2034192
2/25/2014,50.06,2398738
2/24/2014,50.07,2823039
2/21/2014,50.56,2979798
2/20/2014,50.34,3151691
2/19/2014,50.15,2344902
2/18/2014,50.39,3077681
2/14/2014,50.11,2328618
2/13/2014,49.70,2801691
2/12/2014,48.98,2707165
2/11/2014,48.64,2198874
2/10/2014,48.25,3114446
2/7/2014,48.03,2547613
2/6/2014,47.60,3645950
2/5/2014,47.95,3380463
2/4/2014,48.50,4266202
2/3/2014,48.31,5001597
1/31/2014,48.81,4221359
1/30/2014,48.24,2793389
1/29/2014,47.59,3302976
1/28/2014,47.51,2319288
1/27/2014,47.18,3434528
1/24/2014,46.77,3748234
1/23/2014,47.63,3335234
1/22/2014,47.52,2142430
1/21/2014,47.34,1847802
1/17/2014,46.77,2179881
1/16/2014,46.58,1593744
1/15/2014,46.45,1742889
1/14/2014,46.51,2191954
1/13/2014,46.67,2751950
1/10/2014,47.20,2991511
1/9/2014,46.28,1924844
1/8/2014,46.10,2552095
1/7/2014,46.38,1789552
1/6/2014,46.08,2223614
1/3/2014,46.11,2419159
1/2/2014,46.13,2752002
12/31/2013,46.74,1454747
12/30/2013,46.64,1920853
12/27/2013,46.50,1657211
12/26/2013,46.42,1527076
12/24/2013,46.59,602415
12/23/2013,46.41,2466476
12/20/2013,46.72,4407131
12/19/2013,46.38,4386311
12/18/2013,46.51,3410553
12/17/2013,45.82,2334627
12/16/2013,45.97,3333158
12/13/2013,45.80,2180027
12/12/2013,45.89,2805951
12/11/2013,45.78,2954202
12/10/2013,46.16,3488401
12/9/2013,46.72,4209463
